IMPLdtl00831;IMPL-0175;#RIF!;CRC204LMXA03012;EXPLdtl00639;CRC204LMXA03004;/;SC;CRC0204LMXA03012;#N/D
IMPLdtl00832;IMPL-0176;#RIF!;BRC074PRXA01001;/;BRC074PRH000000;/;FP;BRC0074PRXA01001;#N/D
IMPLdtl00833;IMPL-0176;#RIF!;BRC074PRXB01001;/;BRC074PRH000000;/;SC;BRC0074PRXB01001;#N/D
IMPLdtl00834;IMPL-0177;#RIF!;CRC289PRXA01001;/;CRC289PRH000000;/;SC;CRC0289PRXA01001;#N/D
IMPLdtl00835;IMPL-0177;#RIF!;CRC289PRXB01001;/;CRC289PRH000000;/;SC;CRC0289PRXB01001;#N/D
IMPLdtl00836;IMPL-0178;#RIF!;CRC290PRXA01001;/;CRC290PRH000000;/;SC;CRC0290PRXA01001;#N/D
IMPLdtl00837;IMPL-0178;#RIF!;CRC290PRXB01001;/;CRC290PRH000000;/;SC;CRC0290PRXB01001;#N/D
IMPLdtl00838;IMPL-0179;#RIF!;CRC291LMXA01001;/;CRC291LMH000000;/;SC;CRC0291LMXA01001;#N/D
IMPLdtl00839;IMPL-0179;#RIF!;CRC291LMXB01001;/;CRC291LMH000000;/;SC;CRC0291LMXB01001;#N/D
IMPLdtl00840;IMPL-0180;#RIF!;CRC292LMXA01001;/;CRC292LMH000000;/;SC;CRC0292LMXA01001;#N/D
IMPLdtl00841;IMPL-0181;#RIF!;CRC178LMXB04001;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04001;#N/D
IMPLdtl00842;IMPL-0181;#RIF!;CRC178LMXB04002;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04002;#N/D
IMPLdtl00843;IMPL-0181;#RIF!;CRC178LMXB04003;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04003;#N/D
IMPLdtl00844;IMPL-0181;#RIF!;CRC178LMXB04004;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04004;#N/D
IMPLdtl00845;IMPL-0181;#RIF!;CRC178LMXB04005;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04005;#N/D
IMPLdtl00846;IMPL-0181;#RIF!;CRC178LMXB04006;EXPLdtl00659;CRC178LMXB03004;/;SC;CRC0178LMXB04006;#N/D
IMPLdtl00847;IMPL-0181;#RIF!;CRC178LMXB04007;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04007;#N/D
IMPLdtl00848;IMPL-0181;#RIF!;CRC178LMXB04008;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04008;#N/D
IMPLdtl00849;IMPL-0181;#RIF!;CRC178LMXB04009;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04009;#N/D
IMPLdtl00850;IMPL-0181;#RIF!;CRC178LMXB04010;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04010;#N/D
IMPLdtl00851;IMPL-0181;#RIF!;CRC178LMXB04011;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04011;#N/D
IMPLdtl00852;IMPL-0181;#RIF!;CRC178LMXB04012;EXPLdtl00660;CRC178LMXB03005;/;SC;CRC0178LMXB04012;#N/D
IMPLdtl00853;IMPL-0182;#RIF!;BRC075PRXA01001;/;BRC075PRH000000;/;FP;BRC0075PRXA01001;#N/D
IMPLdtl00854;IMPL-0182;#RIF!;BRC075PRXB01001;/;BRC075PRH000000;/;SC;BRC0075PRXB01001;#N/D
IMPLdtl00855;IMPL-0183;#RIF!;CRC216LMXA02001;EXPLdtl00657;CRC216LMXA01001;/;SC;CRC0216LMXA02001;#N/D
IMPLdtl00856;IMPL-0183;#RIF!;CRC216LMXA02002;EXPLdtl00657;CRC216LMXA01001;/;SC;CRC0216LMXA02002;#N/D
IMPLdtl00857;IMPL-0183;#RIF!;CRC216LMXA02003;EXPLdtl00657;CRC216LMXA01001;/;SC;CRC0216LMXA02003;#N/D
IMPLdtl00858;IMPL-0183;#RIF!;CRC216LMXA02004;EXPLdtl00657;CRC216LMXA01001;/;SC;CRC0216LMXA02004;#N/D
IMPLdtl00859;IMPL-0184;#RIF!;CRC294PRXA01001;/;CRC294PRH000000;/;SC;CRC0294PRXA01001;#N/D
IMPLdtl00860;IMPL-0184;#RIF!;CRC294PRXB01001;/;CRC294PRH000000;/;SC;CRC0294PRXB01001;#N/D
IMPLdtl00861;IMPL-0185;#RIF!;CRC295PRXA01001;/;CRC295PRH000000;/;SC;CRC0295PRXA01001;#N/D
IMPLdtl00862;IMPL-0185;#RIF!;CRC295PRXB01001;/;CRC295PRH000000;/;SC;CRC0295PRXB01001;#N/D
IMPLdtl00863;IMPL-0186;#RIF!;CRC296LMXA01001;/;CRC296LMH000000;/;SC;CRC0296LMXA01001;#N/D
IMPLdtl00864;IMPL-0186;#RIF!;CRC296LMXB01001;/;CRC296LMH000000;/;SC;CRC0296LMXB01001;#N/D
IMPLdtl00865;IMPL-0187;#RIF!;CRC237LMXA02001;EXPLdtl00670;CRC237LMXA01001;/;SC;CRC0237LMXA02001;#N/D
IMPLdtl00866;IMPL-0187;#RIF!;CRC237LMXA02002;EXPLdtl00670;CRC237LMXA01001;/;SC;CRC0237LMXA02002;#N/D
IMPLdtl00867;IMPL-0187;#RIF!;CRC237LMXA02003;EXPLdtl00670;CRC237LMXA01001;/;SC;CRC0237LMXA02003;#N/D
IMPLdtl00868;IMPL-0187;#RIF!;CRC237LMXA02004;EXPLdtl00670;CRC237LMXA01001;/;SC;CRC0237LMXA02004;#N/D
IMPLdtl00869;IMPL-0188;#RIF!;CRC187LMXA03001;EXPLdtl00672;CRC187LMXA02002;/;SC;CRC0187LMXA03001;#N/D
IMPLdtl00870;IMPL-0188;#RIF!;CRC187LMXA03002;EXPLdtl00672;CRC187LMXA02002;/;SC;CRC0187LMXA03002;#N/D
IMPLdtl00871;IMPL-0188;#RIF!;CRC187LMXA03003;EXPLdtl00673;CRC187LMXA02003;/;SC;CRC0187LMXA03003;#N/D
IMPLdtl00872;IMPL-0188;#RIF!;CRC187LMXA03004;EXPLdtl00673;CRC187LMXA02003;/;SC;CRC0187LMXA03004;#N/D
IMPLdtl00873;IMPL-0188;#RIF!;CRC187LMXA03005;EXPLdtl00674;CRC187LMXA02004;/;SC;CRC0187LMXA03005;#N/D
IMPLdtl00874;IMPL-0188;#RIF!;CRC187LMXA03006;EXPLdtl00674;CRC187LMXA02004;/;SC;CRC0187LMXA03006;#N/D
IMPLdtl00875;IMPL-0188;#RIF!;CRC187LMXA03007;EXPLdtl00672;CRC187LMXA02002;/;SC;CRC0187LMXA03007;#N/D
IMPLdtl00876;IMPL-0188;#RIF!;CRC187LMXA03008;EXPLdtl00672;CRC187LMXA02002;/;SC;CRC0187LMXA03008;#N/D
IMPLdtl00877;IMPL-0188;#RIF!;CRC187LMXA03009;EXPLdtl00673;CRC187LMXA02003;/;SC;CRC0187LMXA03009;#N/D
IMPLdtl00878;IMPL-0188;#RIF!;CRC187LMXA03010;EXPLdtl00673;CRC187LMXA02003;/;SC;CRC0187LMXA03010;#N/D
IMPLdtl00879;IMPL-0188;#RIF!;CRC187LMXA03011;EXPLdtl00674;CRC187LMXA02004;/;SC;CRC0187LMXA03011;#N/D
IMPLdtl00880;IMPL-0188;#RIF!;CRC187LMXA03012;EXPLdtl00674;CRC187LMXA02004;/;SC;CRC0187LMXA03012;#N/D
IMPLdtl00881;IMPL-0189;#RIF!;CRC297LMXA01001;/;CRC297LMH000000;/;SC;CRC0297LMXA01001;#N/D
IMPLdtl00882;IMPL-0189;#RIF!;CRC297LMXB01001;/;CRC297LMH000000;/;SC;CRC0297LMXB01001;#N/D
IMPLdtl00883;IMPL-0190;#RIF!;CRC298PRXA01001;/;CRC298PRH000000;/;SC;CRC0298PRXA01001;#N/D
IMPLdtl00884;IMPL-0190;#RIF!;CRC298PRXB01001;/;CRC298PRH000000;/;SC;CRC0298PRXB01001;#N/D
IMPLdtl00885;IMPL-0191;#RIF!;BRC076PRXA01001;/;BRC076PRH0000000;/;FP;BRC0076PRXA01001;#N/D
IMPLdtl00886;IMPL-0191;#RIF!;BRC076PRXB01001;/;BRC076PRH0000000;/;SC;BRC0076PRXB01001;#N/D
IMPLdtl00887;IMPL-0192;#RIF!;CRC231LMXA03001;EXPLdtl00676;CRC231LMXA02002;/;SC;CRC0231LMXA03001;#N/D
IMPLdtl00888;IMPL-0192;#RIF!;CRC231LMXA03002;EXPLdtl00676;CRC231LMXA02002;/;SC;CRC0231LMXA03002;#N/D
IMPLdtl00889;IMPL-0192;#RIF!;CRC231LMXA03003;EXPLdtl00677;CRC231LMXA02003;/;SC;CRC0231LMXA03003;#N/D
IMPLdtl00890;IMPL-0192;#RIF!;CRC231LMXA03004;EXPLdtl00677;CRC231LMXA02003;/;SC;CRC0231LMXA03004;#N/D
IMPLdtl00891;IMPL-0192;#RIF!;CRC231LMXA03005;EXPLdtl00678;CRC231LMXA02004;/;SC;CRC0231LMXA03005;#N/D
IMPLdtl00892;IMPL-0192;#RIF!;CRC231LMXA03006;EXPLdtl00678;CRC231LMXA02004;/;SC;CRC0231LMXA03006;#N/D
IMPLdtl00893;IMPL-0192;#RIF!;CRC231LMXA03007;EXPLdtl00676;CRC231LMXA02002;/;SC;CRC0231LMXA03007;#N/D
IMPLdtl00894;IMPL-0192;#RIF!;CRC231LMXA03008;EXPLdtl00676;CRC231LMXA02002;/;SC;CRC0231LMXA03008;#N/D
IMPLdtl00895;IMPL-0192;#RIF!;CRC231LMXA03009;EXPLdtl00677;CRC231LMXA02003;/;SC;CRC0231LMXA03009;#N/D
IMPLdtl00896;IMPL-0192;#RIF!;CRC231LMXA03010;EXPLdtl00677;CRC231LMXA02003;/;SC;CRC0231LMXA03010;#N/D
IMPLdtl00897;IMPL-0192;#RIF!;CRC231LMXA03011;EXPLdtl00678;CRC231LMXA02004;/;SC;CRC0231LMXA03011;#N/D
IMPLdtl00898;IMPL-0192;#RIF!;CRC231LMXA03012;EXPLdtl00678;CRC231LMXA02004;/;SC;CRC0231LMXA03012;#N/D
IMPLdtl00899;IMPL-0193;#RIF!;CRC300PRXA01001;/;CRC300PRH000000;/;SC;CRC0300PRXA01001;#N/D
IMPLdtl00900;IMPL-0194;#RIF!;CRC301LMXA01001;/;CRC301LMH000000;/;SC;CRC0301LMXA01001;#N/D
IMPLdtl00901;IMPL-0194;#RIF!;CRC301LMXB01001;/;CRC301LMH000000;/;SC;CRC0301LMXB01001;#N/D
IMPLdtl00902;IMPL-0195;#RIF!;CRC254LMXA02001;EXPLdtl00679;CRC254LMXA01001;/;SC;CRC0254LMXA02001;#N/D
IMPLdtl00903;IMPL-0195;#RIF!;CRC254LMXA02002;EXPLdtl00679;CRC254LMXA01001;/;SC;CRC0254LMXA02002;#N/D
IMPLdtl00904;IMPL-0195;#RIF!;CRC254LMXA02003;EXPLdtl00679;CRC254LMXA01001;/;SC;CRC0254LMXA02003;#N/D
IMPLdtl00905;IMPL-0195;#RIF!;CRC254LMXA02004;EXPLdtl00679;CRC254LMXA01001;/;SC;CRC0254LMXA02004;#N/D
IMPLdtl00906;IMPL-0196;#RIF!;CRC202LMXB03001;EXPLdtl00681;CRC202LMXA02002;/;SC;CRC0202LMXB03001;#N/D
IMPLdtl00907;IMPL-0196;#RIF!;CRC202LMXB03002;EXPLdtl00681;CRC202LMXA02002;/;SC;CRC0202LMXB03002;#N/D
IMPLdtl00908;IMPL-0196;#RIF!;CRC202LMXB03003;EXPLdtl00682;CRC202LMXA02003;/;SC;CRC0202LMXB03003;#N/D
IMPLdtl00909;IMPL-0196;#RIF!;CRC202LMXB03004;EXPLdtl00682;CRC202LMXA02003;/;SC;CRC0202LMXB03004;#N/D
IMPLdtl00910;IMPL-0196;#RIF!;CRC202LMXB03005;EXPLdtl00683;CRC202LMXA02004;/;SC;CRC0202LMXB03005;#N/D
IMPLdtl00911;IMPL-0196;#RIF!;CRC202LMXB03006;EXPLdtl00683;CRC202LMXA02004;/;SC;CRC0202LMXB03006;#N/D
IMPLdtl00912;IMPL-0196;#RIF!;CRC202LMXB03007;EXPLdtl00681;CRC202LMXA02002;/;SC;CRC0202LMXB03007;#N/D
IMPLdtl00913;IMPL-0196;#RIF!;CRC202LMXB03008;EXPLdtl00681;CRC202LMXA02002;/;SC;CRC0202LMXB03008;#N/D
IMPLdtl00914;IMPL-0196;#RIF!;CRC202LMXB03009;EXPLdtl00682;CRC202LMXA02003;/;SC;CRC0202LMXB03009;#N/D
IMPLdtl00915;IMPL-0196;#RIF!;CRC202LMXB03010;EXPLdtl00682;CRC202LMXA02003;/;SC;CRC0202LMXB03010;#N/D
IMPLdtl00916;IMPL-0196;#RIF!;CRC202LMXB03011;EXPLdtl00683;CRC202LMXA02004;/;SC;CRC0202LMXB03011;#N/D
IMPLdtl00917;IMPL-0196;#RIF!;CRC202LMXB03012;EXPLdtl00683;CRC202LMXA02004;/;SC;CRC0202LMXB03012;#N/D
IMPLdtl00918;IMPL-0197;#RIF!;CRC302PRXA01001;/;CRC302PRH000000;/;SC;CRC0302PRXA01001;#N/D
IMPLdtl00919;IMPL-0197;#RIF!;CRC302PRXB01001;/;CRC302PRH000000;/;SC;CRC0302PRXB01001;#N/D
IMPLdtl00920;IMPL-0198;#RIF!;CRC303LMXA01001;/;CRC303LMH000000;/;SC;CRC0303LMXA01001;#N/D
IMPLdtl00921;IMPL-0198;#RIF!;CRC303LMXB01001;/;CRC303LMH000000;/;SC;CRC0303LMXB01001;#N/D
IMPLdtl00922;IMPL-0199;#RIF!;CRC304PRXA01001;/;CRC304PRH000000;/;SC;CRC0304PRXA01001;#N/D
IMPLdtl00923;IMPL-0199;#RIF!;CRC304PRXB01001;/;CRC304PRH000000;/;SC;CRC0304PRXB01001;#N/D
IMPLdtl00924;IMPL-0200;#RIF!;CRC305LMXA01001;/;CRC305LMH000000;/;SC;CRC0305LMXA01001;#N/D
IMPLdtl00925;IMPL-0200;#RIF!;CRC305LMXB01001;/;CRC305LMH000000;/;SC;CRC0305LMXB01001;#N/D
IMPLdtl00926;IMPL-0201;#RIF!;CRC306LMXA01001;/;CRC306LMH000000;/;SC;CRC0306LMXA01001;#N/D
IMPLdtl00927;IMPL-0201;#RIF!;CRC306LMXB01001;/;CRC306LMH000000;/;SC;CRC0306LMXB01001;#N/D
IMPLdtl00928;IMPL-0202;#RIF!;CRC307LMXA01001;/;CRC307LMH0000000;/;SC;CRC0307LMXA01001;#N/D
IMPLdtl00929;IMPL-0202;#RIF!;CRC307LMXB01001;/;CRC307LMH0000000;/;SC;CRC0307LMXB01001;#N/D
IMPLdtl00930;IMPL-0203;#RIF!;CRC254LMXB02001;EXPLdtl00703;CRC254LMXB01001;/;SC;CRC0254LMXB02001;#N/D
IMPLdtl00931;IMPL-0203;#RIF!;CRC254LMXB02002;EXPLdtl00703;CRC254LMXB01001;/;SC;CRC0254LMXB02002;#N/D
IMPLdtl00932;IMPL-0203;#RIF!;CRC254LMXB02003;EXPLdtl00703;CRC254LMXB01001;/;SC;CRC0254LMXB02003;#N/D
IMPLdtl00933;IMPL-0203;#RIF!;CRC254LMXB02004;EXPLdtl00703;CRC254LMXB01001;/;SC;CRC0254LMXB02004;#N/D
IMPLdtl00934;IMPL-0204;#RIF!;CRC219LMXA02001;EXPLdtl00704;CRC219LMXA01001;/;SC;CRC0219LMXA02001;#N/D
IMPLdtl00935;IMPL-0204;#RIF!;CRC219LMXA02002;EXPLdtl00704;CRC219LMXA01001;/;SC;CRC0219LMXA02002;#N/D
IMPLdtl00936;IMPL-0204;#RIF!;CRC219LMXA02003;EXPLdtl00704;CRC219LMXA01001;/;SC;CRC0219LMXA02003;#N/D
IMPLdtl00937;IMPL-0204;#RIF!;CRC219LMXA02004;EXPLdtl00704;CRC219LMXA01001;/;SC;CRC0219LMXA02004;#N/D
IMPLdtl00938;IMPL-0204;#RIF!;CRC219LMXB02001;EXPLdtl00705;CRC219LMXB01001;/;SC;CRC0219LMXB02001;#N/D
IMPLdtl00939;IMPL-0204;#RIF!;CRC219LMXB02002;EXPLdtl00705;CRC219LMXB01001;/;SC;CRC0219LMXB02002;#N/D
IMPLdtl00940;IMPL-0204;#RIF!;CRC219LMXB02003;EXPLdtl00705;CRC219LMXB01001;/;SC;CRC0219LMXB02003;#N/D
IMPLdtl00941;IMPL-0204;#RIF!;CRC219LMXB02004;EXPLdtl00705;CRC219LMXB01001;/;SC;CRC0219LMXB02004;#N/D
IMPLdtl00942;IMPL-0205;#RIF!;CRC121LMXA04001;EXPLdtl00706;CRC121LMXA03001;/;SC;CRC0121LMXA04001;#N/D
IMPLdtl00943;IMPL-0205;#RIF!;CRC121LMXA04002;EXPLdtl00706;CRC121LMXA03001;/;SC;CRC0121LMXA04002;#N/D
IMPLdtl00944;IMPL-0205;#RIF!;CRC121LMXA04003;EXPLdtl00706;CRC121LMXA03001;/;SC;CRC0121LMXA04003;#N/D
IMPLdtl00945;IMPL-0205;#RIF!;CRC121LMXA04004;EXPLdtl00706;CRC121LMXA03001;/;SC;CRC0121LMXA04004;#N/D
IMPLdtl00946;IMPL-0205;#RIF!;CRC121LMXA04005;EXPLdtl00706;CRC121LMXA03001;/;SC;CRC0121LMXA04005;#N/D
IMPLdtl00947;IMPL-0205;#RIF!;CRC121LMXA04006;EXPLdtl00707;CRC121LMXA03002;/;SC;CRC0121LMXA04006;#N/D
IMPLdtl00948;IMPL-0205;#RIF!;CRC121LMXA04007;EXPLdtl00707;CRC121LMXA03002;/;SC;CRC0121LMXA04007;#N/D
IMPLdtl00949;IMPL-0205;#RIF!;CRC121LMXA04008;EXPLdtl00707;CRC121LMXA03002;/;SC;CRC0121LMXA04008;#N/D
IMPLdtl00950;IMPL-0205;#RIF!;CRC121LMXA04009;EXPLdtl00707;CRC121LMXA03002;/;SC;CRC0121LMXA04009;#N/D
IMPLdtl00951;IMPL-0205;#RIF!;CRC121LMXA04010;EXPLdtl00707;CRC121LMXA03002;/;SC;CRC0121LMXA04010;#N/D
IMPLdtl00952;IMPL-0206;#RIF!;CRC309LMXA01001;/;CRC209LMH000000;/;SC;CRC0309LMXA01001;#N/D
IMPLdtl00953;IMPL-0206;#RIF!;CRC309LMXB01001;/;CRC209LMH000000;/;SC;CRC0309LMXB01001;#N/D
IMPLdtl00954;IMPL-0207;#RIF!;CRC310LMXA01001;/;CRC210LMH000000;/;SC;CRC0310LMXA01001;#N/D
IMPLdtl00955;IMPL-0207;#RIF!;CRC310LMXB01001;/;CRC210LMH000000;/;SC;CRC0310LMXB01001;#N/D
IMPLdtl00956;IMPL-0208;#RIF!;CRC059LMXA03001;/;M016 P2.3;/;SC;CRC0059LMXA03001;#N/D
IMPLdtl00957;IMPL-0208;#RIF!;CRC059LMXA03002;/;M016P2.2;/;SC;CRC0059LMXA03002;#N/D
IMPLdtl00958;IMPL-0208;#RIF!;CRC059LMXA03003;/;M016 P2.3;/;SC;CRC0059LMXA03003;#N/D
IMPLdtl00959;IMPL-0208;#RIF!;CRC059LMXA03004;/;M016P2.2;/;SC;CRC0059LMXA03004;#N/D
IMPLdtl00960;IMPL-0209;#RIF!;CRC096LMXB03001;/;M045 P2.3;/;SC;CRC0096LMXB03001;#N/D
IMPLdtl00961;IMPL-0209;#RIF!;CRC096LMXB03002;/;M045 P2.3;/;SC;CRC0096LMXB03002;#N/D
IMPLdtl00962;IMPL-0209;#RIF!;CRC096LMXB03003;/;M045 P2.3;/;SC;CRC0096LMXB03003;#N/D
IMPLdtl00963;IMPL-0209;#RIF!;CRC096LMXB03004;/;M045 P2.3;/;SC;CRC0096LMXB03004;#N/D
IMPLdtl00964;IMPL-0209;#RIF!;CRC096LMXB03005;/;M045 P2.1;/;SC;CRC0096LMXB03005;#N/D
IMPLdtl00965;IMPL-0209;#RIF!;CRC096LMXB03006;/;M045 P2.1;/;SC;CRC0096LMXB03006;#N/D
IMPLdtl00966;IMPL-0209;#RIF!;CRC096LMXB03007;/;M045 P2.1;/;SC;CRC0096LMXB03007;#N/D
IMPLdtl00967;IMPL-0209;#RIF!;CRC096LMXB03008;/;M045 P2.1;/;SC;CRC0096LMXB03008;#N/D
IMPLdtl00968;IMPL-0210;#RIF!;CRC311PRXA01001;/;CRC311PRH000000;/;SC;CRC0311PRXA01001;#N/D
IMPLdtl00969;IMPL-0211;#RIF!;CRC312LMXA01001;/;CRC312LMH000000;/;SC;CRC0312LMXA01001;#N/D
IMPLdtl00970;IMPL-0211;#RIF!;CRC312LMXB01001;/;CRC312LMH000000;/;SC;CRC0312LMXB01001;#N/D
IMPLdtl00971;IMPL-0212;#RIF!;CRC313LMXA01001;/;CRC313LMH000000;/;SC;CRC0313LMXA01001;#N/D
IMPLdtl00972;IMPL-0212;#RIF!;CRC313LMXB01001;/;CRC313LMH000000;/;SC;CRC0313LMXB01001;#N/D
IMPLdtl00973;IMPL-0213;#RIF!;CRC314LMXA01001;/;CRC314LMH000000;/;SC;CRC0314LMXA01001;#N/D
IMPLdtl00974;IMPL-0213;#RIF!;CRC314LMXB01001;/;CRC314LMH000000;/;SC;CRC0314LMXB01001;#N/D
IMPLdtl00975;IMPL-0214;#RIF!;CRC315PRXA01001;/;CRC315PRH000000;/;SC;CRC0315PRXA01001;#N/D
IMPLdtl00976;IMPL-0214;#RIF!;CRC315PRXB01001;/;CRC315PRH000000;/;SC;CRC0315PRXB01001;#N/D
IMPLdtl00977;IMPL-0215;#RIF!;CRC262LMXA02001;EXPLdtl00741;CRC262LMXA01001;/;SC;CRC0262LMXA02001;#N/D
IMPLdtl00978;IMPL-0215;#RIF!;CRC262LMXA02002;EXPLdtl00741;CRC262LMXA01001;/;SC;CRC0262LMXA02002;#N/D
IMPLdtl00979;IMPL-0215;#RIF!;CRC262LMXA02003;EXPLdtl00741;CRC262LMXA01001;/;SC;CRC0262LMXA02003;#N/D
IMPLdtl00980;IMPL-0215;#RIF!;CRC262LMXA02004;EXPLdtl00741;CRC262LMXA01001;/;SC;CRC0262LMXA02004;#N/D
IMPLdtl00981;IMPL-0215;#RIF!;CRC262LMXB02001;EXPLdtl00742;CRC262LMXB01001;/;SC;CRC0262LMXB02001;#N/D
IMPLdtl00982;IMPL-0215;#RIF!;CRC262LMXB02002;EXPLdtl00742;CRC262LMXB01001;/;SC;CRC0262LMXB02002;#N/D
IMPLdtl00983;IMPL-0215;#RIF!;CRC262LMXB02003;EXPLdtl00742;CRC262LMXB01001;/;SC;CRC0262LMXB02003;#N/D
IMPLdtl00984;IMPL-0215;#RIF!;CRC262LMXB02004;EXPLdtl00742;CRC262LMXB01001;/;SC;CRC0262LMXB02004;#N/D
IMPLdtl00985;IMPL-0216;#RIF!;CRC202LMXA03001;EXPLdtl00744;CRC202LMXA02002;/;SC;CRC0202LMXA03001;#N/D
IMPLdtl00986;IMPL-0216;#RIF!;CRC202LMXA03002;EXPLdtl00744;CRC202LMXA02002;/;SC;CRC0202LMXA03002;#N/D
IMPLdtl00987;IMPL-0216;#RIF!;CRC202LMXA03003;EXPLdtl00745;CRC202LMXA02003;/;SC;CRC0202LMXA03003;#N/D
IMPLdtl00988;IMPL-0216;#RIF!;CRC202LMXA03004;EXPLdtl00745;CRC202LMXA02003;/;SC;CRC0202LMXA03004;#N/D
IMPLdtl00989;IMPL-0216;#RIF!;CRC202LMXA03005;EXPLdtl00746;CRC202LMXA02004;/;SC;CRC0202LMXA03005;#N/D
IMPLdtl00990;IMPL-0216;#RIF!;CRC202LMXA03006;EXPLdtl00746;CRC202LMXA02004;/;SC;CRC0202LMXA03006;#N/D
IMPLdtl00991;IMPL-0216;#RIF!;CRC202LMXA03007;EXPLdtl00744;CRC202LMXA02002;/;SC;CRC0202LMXA03007;#N/D
IMPLdtl00992;IMPL-0216;#RIF!;CRC202LMXA03008;EXPLdtl00744;CRC202LMXA02002;/;SC;CRC0202LMXA03008;#N/D
IMPLdtl00993;IMPL-0216;#RIF!;CRC202LMXA03009;EXPLdtl00745;CRC202LMXA02003;/;SC;CRC0202LMXA03009;#N/D
IMPLdtl00994;IMPL-0216;#RIF!;CRC202LMXA03010;EXPLdtl00745;CRC202LMXA02003;/;SC;CRC0202LMXA03010;#N/D
IMPLdtl00995;IMPL-0216;#RIF!;CRC202LMXA03011;EXPLdtl00746;CRC202LMXA02004;/;SC;CRC0202LMXA03011;#N/D
IMPLdtl00996;IMPL-0216;#RIF!;CRC202LMXA03012;EXPLdtl00746;CRC202LMXA02004;/;SC;CRC0202LMXA03012;#N/D
IMPLdtl00997;IMPL-0217;#RIF!;CRC196LMXB03001;EXPLdtl00748;CRC196LMXB02002;/;SC;CRC0196LMXB03001;#N/D
IMPLdtl00998;IMPL-0217;#RIF!;CRC196LMXB03002;EXPLdtl00748;CRC196LMXB02002;/;SC;CRC0196LMXB03002;#N/D
IMPLdtl00999;IMPL-0217;#RIF!;CRC196LMXB03003;EXPLdtl00749;CRC196LMXB02003;/;SC;CRC0196LMXB03003;#N/D
IMPLdtl01000;IMPL-0217;#RIF!;CRC196LMXB03004;EXPLdtl00749;CRC196LMXB02003;/;SC;CRC0196LMXB03004;#N/D
IMPLdtl01001;IMPL-0217;#RIF!;CRC196LMXB03005;EXPLdtl00750;CRC196LMXB02004;/;SC;CRC0196LMXB03005;#N/D
IMPLdtl01002;IMPL-0217;#RIF!;CRC196LMXB03006;EXPLdtl00750;CRC196LMXB02004;/;SC;CRC0196LMXB03006;#N/D
IMPLdtl01003;IMPL-0217;#RIF!;CRC196LMXB03007;EXPLdtl00748;CRC196LMXB02002;/;SC;CRC0196LMXB03007;#N/D
IMPLdtl01004;IMPL-0217;#RIF!;CRC196LMXB03008;EXPLdtl00748;CRC196LMXB02002;/;SC;CRC0196LMXB03008;#N/D
IMPLdtl01005;IMPL-0217;#RIF!;CRC196LMXB03009;EXPLdtl00749;CRC196LMXB02003;/;SC;CRC0196LMXB03009;#N/D
IMPLdtl01006;IMPL-0217;#RIF!;CRC196LMXB03010;EXPLdtl00749;CRC196LMXB02003;/;SC;CRC0196LMXB03010;#N/D
IMPLdtl01007;IMPL-0217;#RIF!;CRC196LMXB03011;EXPLdtl00750;CRC196LMXB02004;/;SC;CRC0196LMXB03011;#N/D
IMPLdtl01008;IMPL-0217;#RIF!;CRC196LMXB03012;EXPLdtl00750;CRC196LMXB02004;/;SC;CRC0196LMXB03012;#N/D
IMPLdtl01009;IMPL-0218;#RIF!;CRC080LMXA04001;EXPLdtl00751;CRC080LMXA03001;/;SC;CRC0080LMXA04001;#N/D
IMPLdtl01010;IMPL-0218;#RIF!;CRC080LMXA04002;EXPLdtl00751;CRC080LMXA03001;/;SC;CRC0080LMXA04002;#N/D
IMPLdtl01011;IMPL-0218;#RIF!;CRC080LMXA04003;EXPLdtl00751;CRC080LMXA03001;/;SC;CRC0080LMXA04003;#N/D
IMPLdtl01012;IMPL-0218;#RIF!;CRC080LMXA04004;EXPLdtl00751;CRC080LMXA03001;/;SC;CRC0080LMXA04004;#N/D
IMPLdtl01013;IMPL-0218;#RIF!;CRC080LMXA04005;EXPLdtl00751;CRC080LMXA03001;/;SC;CRC0080LMXA04005;#N/D
IMPLdtl01014;IMPL-0218;#RIF!;CRC080LMXB04001;EXPLdtl00752;CRC080LMXB03001;/;SC;CRC0080LMXB04001;#N/D
IMPLdtl01015;IMPL-0218;#RIF!;CRC080LMXB04002;EXPLdtl00752;CRC080LMXB03001;/;SC;CRC0080LMXB04002;#N/D
IMPLdtl01016;IMPL-0218;#RIF!;CRC080LMXB04003;EXPLdtl00752;CRC080LMXB03001;/;SC;CRC0080LMXB04003;#N/D
IMPLdtl01017;IMPL-0218;#RIF!;CRC080LMXB04004;EXPLdtl00752;CRC080LMXB03001;/;SC;CRC0080LMXB04004;#N/D
